ID,Name,place_id,place_name,review_id,review_link,name,reviewer_id,reviewer_profile,rating,review_text,original_language,review_translated_text,translated_language,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,response_from_owner_translated_text,avatar_link,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,experience_details,review_photos,review_origin
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2t0RGJYRm5XbHBFWldoUk5ra3pORmd6ZVVJeFpVRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0RGJYRm5XbHBFWldoUk5ra3pORmd6ZVVJeFpVRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOktDbXFnWlpEZWhRNkkzNFgzeUIxZUE%7C%7C?hl=en-GB,Aya Hanabusa,106412545003248406157,https://www.google.com/maps/contrib/106412545003248406157/reviews?hl=en-GB,5,Good vibes,en,,,a week ago,2026-08-27T08:55:20,"Hi Aya, so glad to hear that you had a pleasant dining experience! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjXrL64fSoWHY_C7cZpQcmgUrqmocg0BUixnAxr0xuhYnpnSSs8=s1920,1,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2xWVk0wSTNkUzE1Y0ZkbVlWRnRiak5HVDIxUFdFRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWVk0wSTNkUzE1Y0ZkbVlWRnRiak5HVDIxUFdFRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOlVVM0I3dS15cFdmYVFtbjNGT21PWEE%7C%7C?hl=en-GB,a l e x,106912340834155529887,https://www.google.com/maps/contrib/106912340834155529887/reviews?hl=en-GB,4,"Collagen soup and fried potato, good food.",en,,,a week ago,2026-08-27T08:53:57,"Hi there, so glad to hear that you enjoyed our collagen soup, and fried potato! See you again soon  <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocK6MVSev6TUi6zEnDrMxnv8faB8PKAfDFmzq3dH890C7PZo88o=s1920,6,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":4},{""name"":""Atmosphere"",""value"":4}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT21STVUzaFFhR0ZXWVdsZlJGRmpiRU5pVmxVeFdVRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21STVUzaFFhR0ZXWVdsZlJGRmpiRU5pVmxVeFdVRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOmRMU3hQaGFWYWlfRFFjbENiVlUxWUE%7C%7C?hl=en-GB,Ng Zibin,108536208451640684501,https://www.google.com/maps/contrib/108536208451640684501/reviews?hl=en-GB,5,good,en,,,a week ago,2026-08-27T08:53:16,"Hi Zibin, thanks for enjoying our food! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocLosdoEXKI0EHrtnxrRAsGOg2P3rbdwahunDdlhwiMdDkpBDYI=s1920,9,0,,"[{""name"":""Food"",""value"":4},{""name"":""Service"",""value"":4},{""name"":""Atmosphere"",""value"":4}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT25aTk4wRktObVpUVDBkQ01UaFRaMmxNWTNKUFdrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aTk4wRktObVpUVDBkQ01UaFRaMmxNWTNKUFdrRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOnZNN0FKNmZTT0dCMThTZ2lMY3JPWkE%7C%7C?hl=en-GB,John Branzuela,109402322375654200626,https://www.google.com/maps/contrib/109402322375654200626/reviews?hl=en-GB,5,"Good food, would recommend to go with a huge group too as they can accomodate!",en,,,a week ago,2026-08-27T08:52:46,"Hi John, thank you so much for your 5-star review! We're glad you enjoyed the food and that our space worked well for larger groups. We truly appreciate your recommendation and hope to welcome you and your group back again soon! ",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjW0kf-pzHJ1GgB8fnuwfsMTN_O0myFASsT5uCVBjzDNyi1HKT7J=s1920,16,10,1.0,"[{""name"":""Meal type"",""value"":""Dinner""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2tsT2VFeEdhbHBYUkZvd1gyWkdWVjlHT0c5MloxRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsT2VFeEdhbHBYUkZvd1gyWkdWVjlHT0c5MloxRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOklOeExGalpXRFowX2ZGVV9GOG92Z1E%7C%7C?hl=en-GB,71A,104285364659402868328,https://www.google.com/maps/contrib/104285364659402868328/reviews?hl=en-GB,5,Spacious environment and staff was very friendly,en,,,a week ago,2026-08-27T08:51:53,"Hi there, so glad to hear that you had a pleasant dining experience! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjWvbuZa7JLFBsqJ9ZICzo5VCxkgTBPlJBh0ZehvSRJflfLTAEc=s1920,4,1,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2xGTFpWVmpSMGN3Y1hGcFFqTk5ZekEyZVhOTWNtYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGTFpWVmpSMGN3Y1hGcFFqTk5ZekEyZVhOTWNtYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOlFLZVVjR0cwcXFpQjNNYzA2eXNMcmc%7C%7C?hl=en-GB,J370,103998617556845185361,https://www.google.com/maps/contrib/103998617556845185361/reviews?hl=en-GB,5,Nice chill place.,en,,,a week ago,2026-08-27T08:48:40,"Hi there, so glad to hear that you had a pleasant dining experience! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocJEt--p1vZq7I_nqNr2wnTKoKG-POf59heTHcLnCjNIOHjW8YQt=s1920,1,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2xWWVJrUkNaMGRSYlhoWlQwUmFiR0kyTFY5clYwRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWWVJrUkNaMGRSYlhoWlQwUmFiR0kyTFY5clYwRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOlVYRkRCZ0dRbXhZT0RabGI2LV9rV0E%7C%7C?hl=en-GB,Ryan Chua,110368614916978754662,https://www.google.com/maps/contrib/110368614916978754662/reviews?hl=en-GB,5,,,,,a week ago,2026-08-27T05:12:28,"Hi Ryan, thanks for the 5-star review! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocJV-7txQiHvVqEkUhZ9kTtsa3bw-SDS-N1PDhZA0r3SGnxJsQ=s1920,1,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT25aaVFsQnhORU5pUldGdmJqZG5TakZyYTFjMFdtYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aaVFsQnhORU5pUldGdmJqZG5TakZyYTFjMFdtYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOnZiQlBxNENiRWFvbjdnSjFra1c0Wmc%7C%7C?hl=en-GB,bel,103798609746887285656,https://www.google.com/maps/contrib/103798609746887285656/reviews?hl=en-GB,5,lovely place,en,,,a week ago,2026-08-27T05:11:56,"Hi there, so glad to hear that you had a pleasant dining experience! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjV33Kq7gLGT4eZ_Vuy3OHgIYKwW2a4O91BWzEQObP4lRg-3xTGb=s1920,2,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT25wa2FrUTBXR3MwTFdGWmQyRXRiM3BSWTBsdWRXYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wa2FrUTBXR3MwTFdGWmQyRXRiM3BSWTBsdWRXYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOnpkakQ0WGs0LWFZd2Etb3pRY0ludWc%7C%7C?hl=en-GB,yi hui,113863569186418703759,https://www.google.com/maps/contrib/113863569186418703759/reviews?hl=en-GB,5,hot hideout is so yummy,en,,,a week ago,2026-08-27T05:11:12,"Hi Yi Hui, so glad to hear that you enjoyed our food! See you again soon  <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocKCUhmdcBsGd4A6AjH0CzhRgaVxv5mNBZHqPlhnfkbNVk4dEBpn=s1920,2,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT25GblVrUXlWemxsWlhGNGJtWlZURlpVU3pCdVVsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GblVrUXlWemxsWlhGNGJtWlZURlpVU3pCdVVsRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOnFnUkQyVzllZXF4bmZVTFZUSzBuUlE%7C%7C?hl=en-GB,Lucas Lee,113745433518962695540,https://www.google.com/maps/contrib/113745433518962695540/reviews?hl=en-GB,5,,,,,a week ago,2026-08-27T05:11:03,"Hi Lucas, thanks for the 5-star review! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjWXmMzMArdC89jKJt5k79OtNlr5t8VB1T411Ipw4qy2PrZJBy-K=s1920,0,0,,"[{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Collagen Soup""},{""name"":""Noise level"",""value"":""Quiet, easy to talk""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2pCZlJFbDNOelpLYWxsNU4zWkZNRmhaTkdGMlpWRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCZlJFbDNOelpLYWxsNU4zWkZNRmhaTkdGMlpWRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOjBfREl3NzZKall5N3ZFMFhZNGF2ZVE%7C%7C?hl=en-GB,Carla Heso,106056782542638899188,https://www.google.com/maps/contrib/106056782542638899188/reviews?hl=en-GB,5,i love hot hideout!!!,en,,,a week ago,2026-08-27T05:10:55,"Hi Carla, thanks for enjoying our food! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocInri2mQAr3oBoeKwqzAMCDWIfF9PhHMmnjEC-A5H2xBTDDJtU=s1920,5,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2tGaFdVcEpWMmt3VlRsamRqRlpRMUZNUTJ0TFZuYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGaFdVcEpWMmt3VlRsamRqRlpRMUZNUTJ0TFZuYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOkFhWUpJV2kwVTljdjFZQ1FMQ2tLVnc%7C%7C?hl=en-GB,isabel,102397953004437816319,https://www.google.com/maps/contrib/102397953004437816319/reviews?hl=en-GB,5,love this place!,en,,,Edited a week ago,2026-08-27T05:10:39,"Hi Isabel, thanks for enjoying our food! See you again soon <br>",4 weeks ago,2026-08-07T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjVVhpvZZG8Pse-uQIfJGrGYvTPNixEFf8u434JZCoSRl5HHV4mfXQ=s1920,8,1,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2pGS1VXbEtjVkJhTTNZMVEwRkthRzlvVTJOcFgyYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGS1VXbEtjVkJhTTNZMVEwRkthRzlvVTJOcFgyYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOjFKUWlKcVBaM3Y1Q0FKaG9oU2NpX2c%7C%7C?hl=en-GB,zhenyong yeo,112595300387679831285,https://www.google.com/maps/contrib/112595300387679831285/reviews?hl=en-GB,5,Manager very professional and nice service,en,,,a week ago,2026-08-27T04:07:15,"Hi Zhenyong, so glad to hear that our service is good! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocL-JKkUAz78bML2SHf0VNkHeQEotHJu3YfP0a0bqhTH7g054w=s1920,3,5,,"[{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Reservation"",""value"":""Walk-ins only""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2xGU1VHRlhRbXBrT0ZVd2JUaFdPVE16U0VwaldYYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGU1VHRlhRbXBrT0ZVd2JUaFdPVE16U0VwaldYYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOlFSUGFXQmpkOFUwbThWOTMzSEpjWXc%7C%7C?hl=en-GB,Lee Jasper,105404240879741010064,https://www.google.com/maps/contrib/105404240879741010064/reviews?hl=en-GB,5,Very well managed compared to last semester.<br>Cleanliness and service all very good,en,,,a week ago,2026-08-27T04:05:57,"Hi Jasper, so glad to hear that you had a pleasant dining experience! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjVZy7fqvieh4pRqXyPr_QfhlXuDXjvUgYopbwWQNtj_YJbKCJw=s1920,5,6,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2pkTExXNTNWa3d6YUU4dFZtRkljRmRMVURGaVRsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkTExXNTNWa3d6YUU4dFZtRkljRmRMVURGaVRsRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOjdLLW53VkwzaE8tVmFIcFdLUDFiTlE%7C%7C?hl=en-GB,choo qijun,117754427874354883789,https://www.google.com/maps/contrib/117754427874354883789/reviews?hl=en-GB,5,,,,,a week ago,2026-08-27T04:05:23,"Hi Qijun, thanks for the 5-star review! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocJyAOdfA4-Gg8NwrPVVjbW0n3w4vuA-r5I8q_QnxINfgrcvDQ=s1920,0,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT21WR2NHOHpTRkJDWDBGT1NWTndhVVpwYVRCc1RsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WR2NHOHpTRkJDWDBGT1NWTndhVVpwYVRCc1RsRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOmVGcG8zSFBCX0FOSVNwaUZpaTBsTlE%7C%7C?hl=en-GB,En Yu Chew,116987373252622532907,https://www.google.com/maps/contrib/116987373252622532907/reviews?hl=en-GB,5,,,,,Edited a week ago,2026-08-26T10:28:09,Hi En Yu! So glad to hear that you enjoyed our food! See you again soon. <br>,6 months ago,2026-03-08T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjU8x1Q5plrq8M-x3e-Cvs9ZWZWPLhkiHa48DzMSA19pWde9IdqA=s1920,14,9,1.0,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2pJMFVHeEJNelZVUmtaUE5FTjJVVTF3Wm1FNVYyYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pJMFVHeEJNelZVUmtaUE5FTjJVVTF3Wm1FNVYyYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOjI0UGxBMzVURkZPNEN2UU1wZmE5V2c%7C%7C?hl=en-GB,cxrlene,116448894105991459509,https://www.google.com/maps/contrib/116448894105991459509/reviews?hl=en-GB,5,,,,,a week ago,2026-08-26T03:55:43,"Hi Cxrlene, thanks for the 5-star review! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a/ACg8ocLIggZIVJsTlrMb8iNdjWh82qnOGDPmkX10Wiq8d0U33wAZhsA=s1920,2,0,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Reservation"",""value"":""Walk-ins only""}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT25BNFdYbEtZbE0xU21Kbk1DMWFXbk42Y1V4YVZGRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25BNFdYbEtZbE0xU21Kbk1DMWFXbk42Y1V4YVZGRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOnA4WXlKYlM1SmJnMC1aWnN6cUxaVFE%7C%7C?hl=en-GB,yee wen ming,116091788887091786451,https://www.google.com/maps/contrib/116091788887091786451/reviews?hl=en-GB,5,,,,,a week ago,2026-08-26T03:55:35,"Hi Wee Wen, thanks for the 5-star review! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjVmKGmshAkdKdJk9Pxawir1pR8SfWw3YSGSTYJ6tVJd_cpkoFI=s1920,10,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT25Nd2FIWm5lRVpHUjNReVdrSkJNazFSYTFKNFJsRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Nd2FIWm5lRVpHUjNReVdrSkJNazFSYTFKNFJsRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOnMwaHZneEZGR3QyWkJBMk1Ra1J4RlE%7C%7C?hl=en-GB,yh,115107997955551549147,https://www.google.com/maps/contrib/115107997955551549147/reviews?hl=en-GB,5,great place favorite hangout spot since orientation till graduation,en,,,a week ago,2026-08-26T03:52:23,"Hi there, so glad to hear that you had a pleasant dining experience! See you again soon <br>",6 days ago,2026-08-29T10:48:26,,https://lh3.googleusercontent.com/a-/ALV-UjWf80bw4Bu_S3koBhlDg09Zkvm7TdYdrCuLm8BE21LYv2Vs1Asq=s1920,18,4,1.0,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT21kTmIzQndNM0JrVVRGcFIzbE5ORFpGZEdOVVNrRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kTmIzQndNM0JrVVRGcFIzbE5ORFpGZEdOVVNrRRAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOmdNb3BwM3BkUTFpR3lNNDZFdGNUSkE%7C%7C?hl=en-GB,Kayleen Anastasia,112511169872229686723,https://www.google.com/maps/contrib/112511169872229686723/reviews?hl=en-GB,5,,,,,a week ago,2026-08-26T03:51:23,"Hi Kayleen, thanks for enjoying our food! See you again soon <br>",6 days ago,2026-08-29T10:48:27,,https://lh3.googleusercontent.com/a-/ALV-UjXVSvmtGaOpwaqtLpn-Dlm5KKQBSWFFO9AsgCfkeaUzRk-rI5Xo=s1920,1,1,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Reservation"",""value"":""Reservations not required""}]","[{""id"":""CIABIhCHYpCYd9AnMP9FetJ3NH5D"",""url"":""https://lh3.googleusercontent.com/grass-cs/ACvplmMt6kurLCwgLe7up1HaNm8zRqLcGlGvDDhcpOOnrfdNBwC_lez1mjBoN8ri9ga8UYhPDhMiXgz-nB1bgQktUi2uTOA1kHUzD0_pMI1GWozbzrX39RUA-aU9dvY6xby5ewWlaavKorLKVQI=k-no"",""caption"":null,""width"":1920,""height"":1440}]",google
V002,A Hot Hideout,ChIJq0q0MvQZ2jERodJdZBEeH3A,A Hot Hideout @ Jurong West (NTU),Ci9DQUlRQUNvZENodHljRjlvT2pWYU5FbHlkWE5tVFhGSE5GOVZhWGhwU0dwYWNIYxAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWYU5FbHlkWE5tVFhGSE5GOVZhWGhwU0dwYWNIYxAB!2m1!1s0x0:0x701f1e11645dd2a1!3m1!1s2@1:CAIQACodChtycF9oOjVaNElydXNmTXFHNF9VaXhpSGpacHc%7C%7C?hl=en-GB,Gian Feliciano,115048669776793333031,https://www.google.com/maps/contrib/115048669776793333031/reviews?hl=en-GB,5,Excellent food always great,en,,,a week ago,2026-08-26T03:44:11,"Hi Gian, so glad to hear that you enjoyed our food! See you again soon  <br>",6 days ago,2026-08-29T10:48:27,,https://lh3.googleusercontent.com/a-/ALV-UjVA_WJZHOw3551cOSPXRkDdXBwefp_YTKVc1CAWkVTDexhboVK7=s1920,2,1,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$10-20""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Reservation"",""value"":""Reservations not required""},{""name"":""Vegetarian options"",""value"":null},{""name"":""Dietary restrictions"",""value"":null},{""name"":""Parking space"",""value"":""Plenty of parking""},{""name"":""Parking options"",""value"":""Paid parking lot""},{""name"":""Parking"",""value"":null},{""name"":""Kid-friendliness"",""value"":null},{""name"":""Wheelchair accessibility"",""value"":null}]","[{""id"":""CIABIhCLhX0hhDQM3PYgikwjVZeS"",""url"":""https://lh3.googleusercontent.com/grass-cs/ACvplmNzR6rKbdBoT1_8GAtAxzbz5o-buqQdTXOLy9dKIKHfHpajTjNrSp1a7CxqUvLFCXvCFAJJtOXlDnKFe233QkEQ_6us8xK2Ex6bAZCutdIW4VoU2KRDVWgTusXkDMbwJqMO21HVRXs5lAXq=k-no"",""caption"":null,""width"":1920,""height"":1440}]",google
